url,uuid,title,created,changed,field_collection_number,field_date_available,field_date_published,field_dspace_item_id,field_finding_aid,field_unique_id,field_access_rights,field_access_terms,field_copyright_and_use,field_creator,field_digital_publisher,field_genre,field_language,field_member_of,field_model,field_publisher,field_publisher_country,field_resource_type,field_spatial_coverage,field_subject,field_title_language
https://digital.library.jhu.edu/node/12099,f32e751b-4914-463f-81a7-bc35850d19ed,"Johns Hopkins University News-letter, Volume 34, Number 20 (1929 December 10)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2017-02-16,1929-12-10,1c97ee1c-db09-485b-ad6c-3be2abe6821e,https://aspace.library.jhu.edu/repositories/3/resources/1131,23ed21db-0464-49d1-a414-6b09ded0188a,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12100,c8b4c21a-d5f2-486f-91cd-7b1478997188,"Johns Hopkins University News-letter, Volume 02, Number 06 (1897 December 22)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2016-02-25,1897-12-22,4b4fbad7-4084-4836-bc2f-a28c24a30a29,https://aspace.library.jhu.edu/repositories/3/resources/1131,e459f102-2738-4477-8fbc-7b03718247f8,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12101,e57ee8b5-cf09-461d-b473-311a86ea9ed9,"Johns Hopkins University News-letter, Volume 34, Number 21 (1929 December 13)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2017-02-16,1929-12-13,377aca7a-997e-4a50-ac1f-1c2ef4e49641,https://aspace.library.jhu.edu/repositories/3/resources/1131,96e81fe9-6795-498e-9c1f-c7235e6a4fbc,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12102,40c917e0-05e6-41e6-8476-97cd3ee389f1,"Johns Hopkins University News-letter, Volume 02, Number 07 (1898 January 06)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2016-02-25,1898-01-06,8d7f1b75-7722-4edd-b236-67b52949458d,https://aspace.library.jhu.edu/repositories/3/resources/1131,06e1544a-37e0-4f50-9586-d2f179d9a689,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12103,ac1aa406-293a-4455-bda5-7bb992aa58de,"Johns Hopkins University News-letter, Volume 34, Number 22 (1929 December 17)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2017-02-16,1929-12-17,fa2df900-d9a4-4260-9daa-f5681abfa2ab,https://aspace.library.jhu.edu/repositories/3/resources/1131,23bb13c5-a532-45cd-979a-22be47a914f4,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12104,0d50885c-88a0-41ca-b28a-8096a62f0a05,"Johns Hopkins University News-letter, Volume 02, Number 08 (1898 January 13)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2016-02-25,1898-01-13,dd3fdc91-697f-4347-b516-f691e4de3a10,https://aspace.library.jhu.edu/repositories/3/resources/1131,b1d951dd-44b2-41c9-9322-ddf76ddad10a,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12105,6fef1eb8-8bcc-444c-ae96-a76fe216b32f,"Johns Hopkins University News-letter, Volume 34, Number 23 (1930 January 10)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2017-02-16,1930-01-10,381c28b7-4a65-4214-9520-b75cc7351dc1,https://aspace.library.jhu.edu/repositories/3/resources/1131,c73229ef-5e73-4a06-b252-d4ba39f1b0ba,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12106,f4ae659f-aa72-4549-aee9-879b16a0fd34,"Johns Hopkins University News-letter, Volume 02, Number 09 (1898 February 09)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2016-02-25,1898-02-09,747133e3-2567-431c-8794-688c3c91a20b,https://aspace.library.jhu.edu/repositories/3/resources/1131,2512b955-75bf-4ca8-af99-dce2b5e6eea8,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12107,dd449ddd-4d12-4720-95fa-eda81afc6553,"Johns Hopkins University News-letter, Volume 34, Number 24 (1930 January 14)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2017-02-16,1930-01-14,1aacb7b2-2422-45e1-be2b-0eefbe9265b9,https://aspace.library.jhu.edu/repositories/3/resources/1131,c95a4f2f-4058-4a40-b8b7-b50ba4c92397,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
https://digital.library.jhu.edu/node/12108,99207e15-74dd-48d6-9b2f-c723576609ee,"Johns Hopkins University News-letter, Volume 02, Number 10 (1898 February 24)",2022-03-16T15:55:38+00:00,2022-03-16T15:55:38+00:00,RG.14.050,2016-02-25,1898-02-24,c6211aff-5a0b-43f9-bcdb-e32666923775,https://aspace.library.jhu.edu/repositories/3/resources/1131,34300295-6113-4130-882e-45986efb5783,Public digital access,News-Letters,Copyright Not Evaluated,relators:aut:The Johns Hopkins News-Letter,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),English,Johns Hopkins University News-Letter,Digital Document,The Johns Hopkins News-Letter,United States,Text,Maryland--Baltimore,College students--Societies and clubs||College student newspapers and periodicals,English
