taxonomy,drupal_internal__tid,drupal_internal__revision_id,langcode,revision_created,status,name,weight,changed,default_langcode,revision_translation_affected,path,content_translation_source,content_translation_outdated,content_translation_created,unique_id,viaf,authority,geo_alt_name,fast,geonames
taxonomy_term--geo_location,660,660,en,2021-10-08T20:34:34+00:00,True,Alaska--Glacier Bay National Park and Preserve,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,5071db88-d7f8-4ea6-bf33-3e9cf106e915,,http://id.worldcat.org/fast/1260188;fast||http://sws.geonames.org/5846642/;geonames,,http://id.worldcat.org/fast/1260188,http://sws.geonames.org/5846642/
taxonomy_term--geo_location,661,661,en,2021-10-08T20:34:34+00:00,True,Alberta--Edmonton,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,0ffeee77-fd34-44ac-a0e5-55eac83228fa,http://viaf.org/viaf/150041089,http://id.worldcat.org/fast/1204309;fast||http://sws.geonames.org/5946768/;geonames||http://viaf.org/viaf/150041089;viaf,Edmonton,http://id.worldcat.org/fast/1204309,http://sws.geonames.org/5946768/
taxonomy_term--geo_location,662,662,en,2021-10-08T20:34:34+00:00,True,Appalachian Region,0,2021-10-08T20:34:34+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,2864f888-5c33-4240-942b-414ee414d42a,,http://id.worldcat.org/fast/1240092;fast,,http://id.worldcat.org/fast/1240092,
taxonomy_term--geo_location,663,663,en,2021-10-08T20:34:34+00:00,True,Arizona--Grand Canyon,0,2023-01-12T16:12:59+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,085dd25d-1844-4db8-b5e0-e5d36f638d62,http://viaf.org/viaf/316429560,http://id.worldcat.org/fast/1240455;fast||http://viaf.org/viaf/316429560;viaf,,http://id.worldcat.org/fast/1240455,
taxonomy_term--geo_location,664,664,en,2021-10-08T20:34:34+00:00,True,Armenia,0,2023-01-12T16:12:59+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,414a938b-afbf-49e0-a84f-c7f1a3ec608d,http://viaf.org/viaf/136032216,http://id.worldcat.org/fast/1206470;fast||http://sws.geonames.org/174982/;geonames||http://viaf.org/viaf/136032216;viaf,Republic of Armenia,http://id.worldcat.org/fast/1206470,http://sws.geonames.org/174982/
taxonomy_term--geo_location,665,665,en,2021-10-08T20:34:34+00:00,True,Atlantic Ocean--Chesapeake Bay,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,a26295c0-25a0-441a-90e2-3c2a39ed9d54,,http://id.worldcat.org/fast/1310474;fast||http://sws.geonames.org/4351177/;geonames,Chesapeake Bay,http://id.worldcat.org/fast/1310474,http://sws.geonames.org/4351177/
taxonomy_term--geo_location,666,666,en,2021-10-08T20:34:34+00:00,True,Brazil--Marajó Island,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,b3c6d52b-f4c3-4e96-b05d-89e1c3a88750,,http://id.worldcat.org/fast/1242920;fast||http://sws.geonames.org/3395453;geonames,Ilha de Marajo,http://id.worldcat.org/fast/1242920,http://sws.geonames.org/3395453
taxonomy_term--geo_location,667,667,en,2021-10-08T20:34:34+00:00,True,California,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,123c9072-b5ce-46bb-a5e5-d0374af59391,http://viaf.org/viaf/147680367,http://id.worldcat.org/fast/1204928;fast||http://sws.geonames.org/5332921/;geonames||http://viaf.org/viaf/147680367;viaf,,http://id.worldcat.org/fast/1204928,http://sws.geonames.org/5332921/
taxonomy_term--geo_location,668,668,en,2021-10-08T20:34:34+00:00,True,California--Fresno,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,37f01974-f14a-404b-91e5-972ce4591151,,http://id.worldcat.org/fast/1207374;fast||http://sws.geonames.org/5350937/;geonames,Fresno,http://id.worldcat.org/fast/1207374,http://sws.geonames.org/5350937/
taxonomy_term--geo_location,669,669,en,2021-10-08T20:34:34+00:00,True,California--Los Angeles,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,3a0b2f12-53fd-4ed8-94bb-5ac8004f5adb,http://viaf.org/viaf/124053622,http://id.worldcat.org/fast/1204540;fast||http://sws.geonames.org/5368361/;geonames||http://viaf.org/viaf/124053622;viaf,Los Angeles,http://id.worldcat.org/fast/1204540,http://sws.geonames.org/5368361/
taxonomy_term--geo_location,670,670,en,2021-10-08T20:34:34+00:00,True,California--Paramount,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,c2084852-bf86-4a43-a8e1-2e7880940290,http://viaf.org/viaf/146599632,http://id.worldcat.org/fast/1219047;fast||http://sws.geonames.org/5381110/;geonames||http://viaf.org/viaf/146599632;viaf,Paramount,http://id.worldcat.org/fast/1219047,http://sws.geonames.org/5381110/
taxonomy_term--geo_location,671,671,en,2021-10-08T20:34:34+00:00,True,California--Yosemite National Park,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,d72e7c18-a3d7-4627-9aca-a79e1887437f,,http://id.worldcat.org/fast/1308988;fast||http://sws.geonames.org/5410952;geonames,Yosemite National Park,http://id.worldcat.org/fast/1308988,http://sws.geonames.org/5410952
taxonomy_term--geo_location,672,672,en,2021-10-08T20:34:34+00:00,True,Cuba,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,93c708f0-5457-48e0-b612-e31ad260fd5f,http://viaf.org/viaf/127245163,http://id.worldcat.org/fast/1205805;fast||http://sws.geonames.org/3562984/;geonames||http://viaf.org/viaf/127245163;viaf,La Cuba,http://id.worldcat.org/fast/1205805,http://sws.geonames.org/3562984/
taxonomy_term--geo_location,673,673,en,2021-10-08T20:34:34+00:00,True,Deep space--Andromeda Galaxy,0,2021-10-08T20:34:34+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,36efc75e-fb24-476b-89a3-15f89dddd825,,http://id.worldcat.org/fast/1239892;fast,,http://id.worldcat.org/fast/1239892,
taxonomy_term--geo_location,674,674,en,2021-10-08T20:34:34+00:00,True,Delaware,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,18c0fcaa-051d-47b6-b670-a8295d896163,http://viaf.org/viaf/235924579,http://id.worldcat.org/fast/1204929;fast||http://sws.geonames.org/4142224/;geonames||http://viaf.org/viaf/235924579;viaf,,http://id.worldcat.org/fast/1204929,http://sws.geonames.org/4142224/
taxonomy_term--geo_location,675,675,en,2021-10-08T20:34:34+00:00,True,Earth (Planet),0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,ccf10e34-ee8d-49f8-be2f-75b2c0185f19,,http://id.worldcat.org/fast/1860481;fast||http://sws.geonames.org/6295630;geonames,Earth,http://id.worldcat.org/fast/1860481,http://sws.geonames.org/6295630
taxonomy_term--geo_location,676,676,en,2021-10-08T20:34:34+00:00,True,Easter Island,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,1a643dda-92c5-4b9e-aa65-a1a6711c9638,,http://id.worldcat.org/fast/1243649;fast||http://sws.geonames.org/6631864;geonames,David Island,http://id.worldcat.org/fast/1243649,http://sws.geonames.org/6631864
taxonomy_term--geo_location,677,677,en,2021-10-08T20:34:34+00:00,True,Ecuador,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,a8662cac-40df-406d-b851-c235c756dc3a,http://viaf.org/viaf/150084159,http://id.worldcat.org/fast/1205578;fast||http://sws.geonames.org/3658394/;geonames||http://viaf.org/viaf/150084159;viaf,,http://id.worldcat.org/fast/1205578,http://sws.geonames.org/3658394/
taxonomy_term--geo_location,678,678,en,2021-10-08T20:34:34+00:00,True,England--Avebury,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,9b489381-3137-46e1-884d-ca16a092fbd9,,http://id.worldcat.org/fast/1225675;fast||http://sws.geonames.org/2656760;geonames,Avebury,http://id.worldcat.org/fast/1225675,http://sws.geonames.org/2656760
taxonomy_term--geo_location,679,679,en,2021-10-08T20:34:34+00:00,True,England--Stonehenge,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,db19b668-c3bf-44a0-baa8-4565a628fcfb,,http://id.worldcat.org/fast/1245441;fast||http://sws.geonames.org/2636812;geonames,Stonehenge,http://id.worldcat.org/fast/1245441,http://sws.geonames.org/2636812
taxonomy_term--geo_location,680,680,en,2021-10-08T20:34:34+00:00,True,England--Windmill Hill Site,0,2021-10-08T20:34:34+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,2793666c-b51f-454e-aaeb-c08f83948c7e,,http://id.worldcat.org/fast/1293326;fast,,http://id.worldcat.org/fast/1293326,
taxonomy_term--geo_location,681,681,en,2021-10-08T20:34:34+00:00,True,Florida--Boca Raton,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,01fe3f29-ff33-4f77-8a76-5c97a323af21,http://viaf.org/viaf/235865675,http://id.worldcat.org/fast/1205583;fast||http://sws.geonames.org/4148411/;geonames||http://viaf.org/viaf/235865675;viaf,Boca Raton,http://id.worldcat.org/fast/1205583,http://sws.geonames.org/4148411/
taxonomy_term--geo_location,682,682,en,2021-10-08T20:34:34+00:00,True,Florida--Hialeah,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,17e6066b-fbe9-4d51-9cdc-d73b57c50b70,http://viaf.org/viaf/268790987,http://id.worldcat.org/fast/1215436;fast||http://sws.geonames.org/4158476/;geonames||http://viaf.org/viaf/268790987;viaf,Hialeah,http://id.worldcat.org/fast/1215436,http://sws.geonames.org/4158476/
taxonomy_term--geo_location,683,683,en,2021-10-08T20:34:34+00:00,True,Florida--Miami,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,f0917c04-cfac-48b9-8865-80cb6a8669bb,http://viaf.org/viaf/153063179,http://id.worldcat.org/fast/1213727;fast||http://sws.geonames.org/4164138/;geonames||http://viaf.org/viaf/153063179;viaf,Miami,http://id.worldcat.org/fast/1213727,http://sws.geonames.org/4164138/
taxonomy_term--geo_location,684,684,en,2021-10-08T20:34:34+00:00,True,Florida--Naples,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,e68b2156-2332-4101-9e63-5f1f77d34d6d,http://viaf.org/viaf/140727271,http://id.worldcat.org/fast/1213255;fast||http://sws.geonames.org/4165565/;geonames||http://viaf.org/viaf/140727271;viaf,Naples,http://id.worldcat.org/fast/1213255,http://sws.geonames.org/4165565/
taxonomy_term--geo_location,685,685,en,2021-10-08T20:34:34+00:00,True,Florida--Parkland,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,acd9cbfe-2f51-4c99-8d89-c9b732412f5d,http://viaf.org/viaf/263995818,http://id.worldcat.org/fast/1267412;fast||http://sws.geonames.org/4167829/;geonames||http://viaf.org/viaf/263995818;viaf,Parkland,http://id.worldcat.org/fast/1267412,http://sws.geonames.org/4167829/
taxonomy_term--geo_location,686,686,en,2021-10-08T20:34:34+00:00,True,Germany,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,a6d4fcfc-52a7-4769-bb34-f24218ca0e88,,http://id.worldcat.org/fast/1210272;fast||http://sws.geonames.org/2921044/;geonames,Deutschland,http://id.worldcat.org/fast/1210272,http://sws.geonames.org/2921044/
taxonomy_term--geo_location,687,687,en,2021-10-08T20:34:34+00:00,True,Great Britain,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,3b693bb1-9441-44cb-b2d0-f99b609c90d7,,http://id.worldcat.org/fast/1204623;fast||http://sws.geonames.org/6618604;geonames,Great Britain,http://id.worldcat.org/fast/1204623,http://sws.geonames.org/6618604
taxonomy_term--geo_location,688,688,en,2021-10-08T20:34:34+00:00,True,Greece,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,5441e187-831f-4d01-b0c9-4a931707e159,,http://id.worldcat.org/fast/1208380;fast||http://sws.geonames.org/390903/;geonames,Ελλάδα,http://id.worldcat.org/fast/1208380,http://sws.geonames.org/390903/
taxonomy_term--geo_location,689,689,en,2021-10-08T20:34:34+00:00,True,Greece--Soúnio Cape,0,2021-10-08T20:34:34+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,febf2300-0125-4486-a4c2-9261be0b8f08,,http://id.worldcat.org/fast/1231680;fast,,http://id.worldcat.org/fast/1231680,
taxonomy_term--geo_location,690,690,en,2021-10-08T20:34:34+00:00,True,Haiti--Port-au-Prince,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,b980eac4-650d-4ebc-8a25-429bff76c28d,http://viaf.org/viaf/238402846,http://id.worldcat.org/fast/1205704;fast||http://sws.geonames.org/3718426/;geonames||http://viaf.org/viaf/238402846;viaf,Port-au-Prince,http://id.worldcat.org/fast/1205704,http://sws.geonames.org/3718426/
taxonomy_term--geo_location,691,691,en,2021-10-08T20:34:34+00:00,True,Hawaii,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,0297e036-59d5-46ee-b32a-36d33502204c,,http://id.worldcat.org/fast/1208724;fast||http://sws.geonames.org/5855797;geonames,Hawaii,http://id.worldcat.org/fast/1208724,http://sws.geonames.org/5855797
taxonomy_term--geo_location,692,692,en,2021-10-08T20:34:34+00:00,True,Illinois--Chicago,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,c115a991-502c-4806-b3ae-64aa2baf7e05,http://viaf.org/viaf/126028111,http://id.worldcat.org/fast/1204048;fast||http://sws.geonames.org/4887398/;geonames||http://viaf.org/viaf/126028111;viaf,Chicago,http://id.worldcat.org/fast/1204048,http://sws.geonames.org/4887398/
taxonomy_term--geo_location,693,693,en,2021-10-08T20:34:34+00:00,True,India,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,2041ddbf-fa41-409e-b13d-63200962d056,http://viaf.org/viaf/135375457,http://id.worldcat.org/fast/1210276;fast||http://sws.geonames.org/1269750/;geonames||http://viaf.org/viaf/135375457;viaf,,http://id.worldcat.org/fast/1210276,http://sws.geonames.org/1269750/
taxonomy_term--geo_location,694,694,en,2021-10-08T20:34:34+00:00,True,Iran,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,f1b4e9c2-3202-47f2-b578-13ebca5e647f,http://viaf.org/viaf/149669363,http://id.worldcat.org/fast/1204889;fast||http://sws.geonames.org/130758/;geonames||http://viaf.org/viaf/149669363;viaf,,http://id.worldcat.org/fast/1204889,http://sws.geonames.org/130758/
taxonomy_term--geo_location,695,695,en,2021-10-08T20:34:34+00:00,True,Italy,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,70aa746f-1c9a-4cb9-8a02-54df1c16b731,http://viaf.org/viaf/152361066,http://id.worldcat.org/fast/1204565;fast||http://sws.geonames.org/3175395/;geonames||http://viaf.org/viaf/152361066;viaf,Italia,http://id.worldcat.org/fast/1204565,http://sws.geonames.org/3175395/
taxonomy_term--geo_location,696,696,en,2021-10-08T20:34:34+00:00,True,Italy--Bologna,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,e193eb86-d3bf-44c1-a116-fbeaacf4e0e5,http://viaf.org/viaf/144875967,http://id.worldcat.org/fast/1204551;fast||http://sws.geonames.org/3181928/;geonames||http://viaf.org/viaf/144875967;viaf,Bologna,http://id.worldcat.org/fast/1204551,http://sws.geonames.org/3181928/
taxonomy_term--geo_location,697,697,en,2021-10-08T20:34:34+00:00,True,Jamaica,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,dd4c55f3-9e7c-4c2d-bdbd-48fd7e867bdc,http://viaf.org/viaf/126584662,http://id.worldcat.org/fast/1211575;fast||http://sws.geonames.org/3489940/;geonames||http://viaf.org/viaf/126584662;viaf,,http://id.worldcat.org/fast/1211575,http://sws.geonames.org/3489940/
taxonomy_term--geo_location,698,698,en,2021-10-08T20:34:34+00:00,True,Japan--Hiroshima-shi,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,c804f7a0-fb88-4341-acab-7703405ec7cf,http://viaf.org/viaf/136221777,http://id.worldcat.org/fast/1209723;fast||http://sws.geonames.org/1862415/;geonames||http://viaf.org/viaf/136221777;viaf,Hiroshima,http://id.worldcat.org/fast/1209723,http://sws.geonames.org/1862415/
taxonomy_term--geo_location,699,699,en,2021-10-08T20:34:34+00:00,True,Japan--Nagasaki-shi,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,6e8e35cb-c821-4d09-bf55-74b84fdf4f7f,http://viaf.org/viaf/251144404,http://id.worldcat.org/fast/1211968;fast||http://sws.geonames.org/1856152/;geonames||http://viaf.org/viaf/251144404;viaf,Nagasaki-shi,http://id.worldcat.org/fast/1211968,http://sws.geonames.org/1856152/
taxonomy_term--geo_location,700,700,en,2021-10-08T20:34:34+00:00,True,Jupiter (Planet),0,2021-10-08T20:34:34+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,67a47c41-35fc-4389-bd87-a91cf734d17a,,http://id.worldcat.org/fast/1244812;fast,,http://id.worldcat.org/fast/1244812,
taxonomy_term--geo_location,701,701,en,2021-10-08T20:34:34+00:00,True,Kentucky--Mammoth Cave,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,a05492de-84ec-4243-a6b3-f80401598926,,http://id.worldcat.org/fast/1242754;fast||http://sws.geonames.org/4299728;geonames,Mammoth Cave,http://id.worldcat.org/fast/1242754,http://sws.geonames.org/4299728
taxonomy_term--geo_location,702,702,en,2021-10-08T20:34:34+00:00,True,Latin America,0,2021-10-08T20:34:34+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,e3de0fc4-1e5f-4359-be77-520658021954,,http://id.worldcat.org/fast/1245945;fast,,http://id.worldcat.org/fast/1245945,
taxonomy_term--geo_location,703,703,en,2021-10-08T20:34:34+00:00,True,Maine--North Haven,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,baf86ca2-6e2c-4a47-8e51-5657424b263d,,http://id.worldcat.org/fast/1249945;fast||http://sws.geonames.org/4973580/;geonames,,http://id.worldcat.org/fast/1249945,http://sws.geonames.org/4973580/
taxonomy_term--geo_location,704,704,en,2021-10-08T20:34:34+00:00,True,Mars (Planet),0,2021-10-08T20:34:34+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,fbc005ea-21ec-46c9-a9ce-9f8c055578f7,,http://id.worldcat.org/fast/1243063;fast,,http://id.worldcat.org/fast/1243063,
taxonomy_term--geo_location,705,705,en,2021-10-08T20:34:34+00:00,True,Maryland,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,8a3d3cb6-ba3f-498c-820b-482f5a095d86,http://viaf.org/viaf/151255387,http://id.worldcat.org/fast/1204739;fast||http://sws.geonames.org/4361885/;geonames||http://viaf.org/viaf/151255387;viaf,,http://id.worldcat.org/fast/1204739,http://sws.geonames.org/4361885/
taxonomy_term--geo_location,706,706,en,2021-10-08T20:34:34+00:00,True,Maryland--Annapolis,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,d0c284cd-bbd7-4476-a485-5020a4756d52,http://viaf.org/viaf/123791303,http://id.worldcat.org/fast/1206088;fast||http://sws.geonames.org/4347242/;geonames||http://viaf.org/viaf/123791303;viaf,Annapolis,http://id.worldcat.org/fast/1206088,http://sws.geonames.org/4347242/
taxonomy_term--geo_location,707,707,en,2021-10-08T20:34:34+00:00,True,Maryland--Baltimore,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,05408af5-7aad-49cf-8b1c-74ad5885ecf8,http://viaf.org/viaf/235452840,http://id.worldcat.org/fast/1204292;fast||http://sws.geonames.org/4347778/;geonames||http://viaf.org/viaf/235452840;viaf,Baltimore,http://id.worldcat.org/fast/1204292,http://sws.geonames.org/4347778/
taxonomy_term--geo_location,708,708,en,2021-10-08T20:34:34+00:00,True,Maryland--Baltimore--Charles Street,0,2021-10-08T20:34:34+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,c8cae8ce-fb9e-4267-87eb-6024b6326090,,http://id.worldcat.org/fast/1324739;fast,,http://id.worldcat.org/fast/1324739,
taxonomy_term--geo_location,709,709,en,2021-10-08T20:34:34+00:00,True,Maryland--Baltimore--Clifton Park,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,95d0375f-ab32-48a6-b144-2eaa2b280298,,http://sws.geonames.org/11979959/;geonames,,,http://sws.geonames.org/11979959/
taxonomy_term--geo_location,710,710,en,2021-10-08T20:34:34+00:00,True,Maryland--Baltimore--Druid Hill Park,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,9552b8a2-f1ce-4ccf-b35a-f85241ff890f,,http://id.worldcat.org/fast/1905926;fast||http://sws.geonames.org/11979969/;geonames,Druid Hill Park,http://id.worldcat.org/fast/1905926,http://sws.geonames.org/11979969/
taxonomy_term--geo_location,711,711,en,2021-10-08T20:34:34+00:00,True,Maryland--Baltimore--East Baltimore,0,2021-10-08T20:34:34+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,e1d8ae12-2f5a-495e-a39b-fd3cc8da48f9,http://viaf.org/viaf/149096200,http://id.worldcat.org/fast/1322875;fast||http://viaf.org/viaf/149096200;viaf,,http://id.worldcat.org/fast/1322875,
taxonomy_term--geo_location,712,712,en,2021-10-08T20:34:34+00:00,True,Maryland--Baltimore--Guilford,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,8ba750f7-f2a7-4eab-8378-ffcc0dbc3bb5,http://viaf.org/viaf/151443439,http://id.worldcat.org/fast/1323582;fast||http://sws.geonames.org/4357042/;geonames||http://viaf.org/viaf/151443439;viaf,Guilford,http://id.worldcat.org/fast/1323582,http://sws.geonames.org/4357042/
taxonomy_term--geo_location,713,713,en,2021-10-08T20:34:34+00:00,True,Maryland--Baltimore--Hampden,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,017dbe4f-635f-4022-8953-68d8fd3730af,http://viaf.org/viaf/132736658,http://id.worldcat.org/fast/1329936;fast||http://sws.geonames.org/4357268/;geonames||http://viaf.org/viaf/132736658;viaf,Hampden,http://id.worldcat.org/fast/1329936,http://sws.geonames.org/4357268/
taxonomy_term--geo_location,714,714,en,2021-10-08T20:34:34+00:00,True,Maryland--Baltimore--Inner Harbor,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,5e9588b1-da0d-474f-8431-5ebc1c93fdb7,http://viaf.org/viaf/157276957,http://id.worldcat.org/fast/1323256;fast||http://sws.geonames.org/4358981/;geonames||http://viaf.org/viaf/157276957;viaf,Inner Harbor,http://id.worldcat.org/fast/1323256,http://sws.geonames.org/4358981/
taxonomy_term--geo_location,715,715,en,2021-10-08T20:34:34+00:00,True,Maryland--Baltimore--Mount Vernon Place Historic District,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,2d4c90bf-a361-4de5-aea5-92308fdc7ff8,,http://sws.geonames.org/4363179/;geonames,,,http://sws.geonames.org/4363179/
taxonomy_term--geo_location,716,716,en,2021-10-08T20:34:34+00:00,True,Maryland--Baltimore--North Avenue,0,2021-10-08T20:34:34+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,8957ee71-d3f3-4559-90d7-fa52b494ad9e,,http://id.worldcat.org/fast/1905929;fast,,http://id.worldcat.org/fast/1905929,
taxonomy_term--geo_location,717,717,en,2021-10-08T20:34:34+00:00,True,Maryland--Baltimore--Patterson Park,0,2022-03-11T14:32:25+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:34:34+00:00,fee857b8-e041-4575-a289-8a1d9cda5834,http://viaf.org/viaf/315530079,http://id.worldcat.org/fast/1324998;fast||http://sws.geonames.org/4365043/;geonames||http://viaf.org/viaf/315530079;viaf,Patterson Park,http://id.worldcat.org/fast/1324998,http://sws.geonames.org/4365043/
