taxonomy,drupal_internal__tid,drupal_internal__revision_id,langcode,revision_created,status,name,weight,changed,default_langcode,revision_translation_affected,path,content_translation_source,content_translation_outdated,content_translation_created,date_of_meeting_or_treaty,location_of_meeting,num_of_section_or_meet,primary_name,subordinate_name,unique_id,lcnaf,viaf,authority,description,other,ulan
taxonomy_term--corporate_body,296,296,en,2021-10-08T20:33:47+00:00,True,Esquire Studios,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Esquire Studios,,e512a756-42e8-4f95-b595-54014e5da122,,,,Location information: New York,,
taxonomy_term--corporate_body,297,297,en,2021-10-08T20:33:47+00:00,True,Evergreen House (Johns Hopkins University),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Evergreen House (Johns Hopkins University),,14e7932b-d047-4bd5-a896-483517f3f17a,http://id.loc.gov/authorities/names/nr2004020383,http://viaf.org/viaf/155243048,http://viaf.org/viaf/155243048;viaf||http://id.loc.gov/authorities/names/nr2004020383;lcnaf,,,
taxonomy_term--corporate_body,298,298,en,2021-10-08T20:33:47+00:00,True,"Exposition Press, Inc.",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"Exposition Press, Inc.",,f8728b06-bc49-4021-b783-dc87d93294a3,,,,,,
taxonomy_term--corporate_body,299,299,en,2021-10-08T20:33:47+00:00,True,"F. Gutekunst, Photographers (Philadelphia, Pa.)",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"F. Gutekunst, Photographers (Philadelphia, Pa.)",,7acdc8a5-e1c4-4695-ac9b-fc82ce07c033,http://id.loc.gov/authorities/names/n98020916,http://viaf.org/viaf/156116143,http://viaf.org/viaf/156116143;viaf||http://id.loc.gov/authorities/names/n98020916;lcnaf,,,
taxonomy_term--corporate_body,300,300,en,2021-10-08T20:33:47+00:00,True,F. Michelm & George Leafe,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,F. Michelm & George Leafe,,59c753dd-5566-4f64-a844-5ff5d1dae5f9,,,,,,
taxonomy_term--corporate_body,301,301,en,2021-10-08T20:33:47+00:00,True,Fans-Dementi Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Fans-Dementi Studio,,6731c095-0ac6-486d-8c26-063d26e2e73b,,,,,,
taxonomy_term--corporate_body,302,302,en,2021-10-08T20:33:47+00:00,True,Fighting American Nationalists,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Fighting American Nationalists,,15f11144-6421-48c1-a55b-470b658c4c7a,http://id.loc.gov/authorities/names/nr93020129,http://viaf.org/viaf/148194063,http://viaf.org/viaf/148194063;viaf||http://id.loc.gov/authorities/names/nr93020129;lcnaf,,,
taxonomy_term--corporate_body,303,303,en,2021-10-08T20:33:47+00:00,True,Finlay and Conn,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Finlay and Conn,,e13fce80-c8c1-4bb6-af21-240848be56a6,,,,,,
taxonomy_term--corporate_body,304,304,en,2021-10-08T20:33:47+00:00,True,Fletcher School of Law and Diplomacy,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Fletcher School of Law and Diplomacy,,80de8f7c-2466-472d-aa6c-9cf367d0cd57,http://id.loc.gov/authorities/names/n82076360,http://viaf.org/viaf/128137354,http://viaf.org/viaf/128137354;viaf||http://id.loc.gov/authorities/names/n82076360;lcnaf,,,
taxonomy_term--corporate_body,305,305,en,2021-10-08T20:33:47+00:00,True,Folkemer Photo Service,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Folkemer Photo Service,,acaea146-b445-457e-93d5-604bfbc179b3,,,,,,
taxonomy_term--corporate_body,306,306,en,2021-10-08T20:33:47+00:00,True,Ford Foundation,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Ford Foundation,,ce2f7017-5e57-4e8e-8d8e-79535185eb87,http://id.loc.gov/authorities/names/n79066088,http://viaf.org/viaf/131336252,http://viaf.org/viaf/131336252;viaf||http://id.loc.gov/authorities/names/n79066088;lcnaf,,,
taxonomy_term--corporate_body,307,307,en,2021-10-08T20:33:47+00:00,True,"Fotographics of Elyria, Inc.",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"Fotographics of Elyria, Inc.",,8e276ac9-64b5-4c1c-a299-e34f1709e437,,,,Location information: Ohio,,
taxonomy_term--corporate_body,308,308,en,2021-10-08T20:33:47+00:00,True,Frank Associates,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Frank Associates,,2847a49c-b0cc-41b0-964f-2c9a59d04d65,,,,,,
taxonomy_term--corporate_body,309,309,en,2021-10-08T20:33:47+00:00,True,"Frederick Douglass High School (Baltimore, Md.)",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"Frederick Douglass High School (Baltimore, Md.)",,86043dcd-e824-4f87-8337-f8a527f7dade,http://id.loc.gov/authorities/names/no2009104320,http://viaf.org/viaf/139950920,http://viaf.org/viaf/139950920;viaf||http://id.loc.gov/authorities/names/no2009104320;lcnaf,,,
taxonomy_term--corporate_body,310,310,en,2021-10-08T20:33:47+00:00,True,Frick Art Reference Library,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Frick Art Reference Library,,649c642d-40b3-4863-909c-3f0256de8e58,http://id.loc.gov/authorities/names/n83192952,http://viaf.org/viaf/123077421,http://viaf.org/viaf/123077421;viaf||http://id.loc.gov/authorities/names/n83192952;lcnaf,,,
taxonomy_term--corporate_body,311,311,en,2021-10-08T20:33:47+00:00,True,Fund for Adult Education (U.S.),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Fund for Adult Education (U.S.),,4a34dfb6-ee41-4e83-8890-652f969443ab,http://id.loc.gov/authorities/names/n83029562,http://viaf.org/viaf/149920363,http://viaf.org/viaf/149920363;viaf||http://id.loc.gov/authorities/names/n83029562;lcnaf,,,
taxonomy_term--corporate_body,312,312,en,2021-10-08T20:33:47+00:00,True,"Fund for Educational Excellence (Baltimore, Md.)",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"Fund for Educational Excellence (Baltimore, Md.)",,9dd8d577-c2a6-47c3-9483-6bda1521d1e1,http://id.loc.gov/authorities/names/n91080292,http://viaf.org/viaf/137342534,http://viaf.org/viaf/137342534;viaf||http://id.loc.gov/authorities/names/n91080292;lcnaf,,,
taxonomy_term--corporate_body,313,313,en,2021-10-08T20:33:47+00:00,True,FUSE (Artificial satellite),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,FUSE (Artificial satellite),,947c5943-457e-4a53-8346-e3d16b850790,http://id.loc.gov/authorities/names/no2006100156,http://viaf.org/viaf/158644195,http://viaf.org/viaf/158644195;viaf||http://id.loc.gov/authorities/names/no2006100156;lcnaf,,,
taxonomy_term--corporate_body,314,314,en,2021-10-08T20:33:47+00:00,True,George Jervas Photo Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,George Jervas Photo Studio,,4d4f827f-3ec5-4464-9842-def6a00dd933,,,,"Location information: New York City, NY",,
taxonomy_term--corporate_body,315,315,en,2021-10-08T20:33:47+00:00,True,George Peabody Library,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,George Peabody Library,,0e29bb12-95b9-461c-b457-5af6de3d3980,http://id.loc.gov/authorities/names/no2006070945,http://viaf.org/viaf/143435344,http://viaf.org/viaf/143435344;viaf||http://id.loc.gov/authorities/names/no2006070945;lcnaf,,,
taxonomy_term--corporate_body,316,316,en,2021-10-08T20:33:47+00:00,True,"George Roberts, Inc.",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"George Roberts, Inc.",,fcec07d3-21fd-42ae-9e95-7c5788acdd4c,,,,,,
taxonomy_term--corporate_body,317,317,en,2021-10-08T20:33:47+00:00,True,Gilbert & Bacon,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Gilbert & Bacon,,a7e10923-3c98-48e9-aba8-4129ec3a1c92,http://id.loc.gov/authorities/names/nr95007356,http://viaf.org/viaf/130582664,http://viaf.org/viaf/130582664;viaf||http://id.loc.gov/authorities/names/nr95007356;lcnaf,"Location information: Philadelphia, PA",,
taxonomy_term--corporate_body,318,318,en,2021-10-08T20:33:47+00:00,True,Gilbert Studios,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Gilbert Studios,,577a5063-db32-4672-bb95-99cbac55bf61,,,,"Location information: Philadelphia, PA",,
taxonomy_term--corporate_body,319,319,en,2021-10-08T20:33:47+00:00,True,Girl Scouts of the United States of America,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Girl Scouts of the United States of America,,3ec31d40-fff4-4e11-b3e5-6721a4769021,http://id.loc.gov/authorities/names/n79123998,http://viaf.org/viaf/133226330,http://viaf.org/viaf/133226330;viaf||http://id.loc.gov/authorities/names/n79123998;lcnaf,,,
taxonomy_term--corporate_body,320,320,en,2021-10-08T20:33:47+00:00,True,Goddard Institute for Space Studies,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Goddard Institute for Space Studies,,3d9020a5-265d-4472-b3a0-9381c752c26f,http://id.loc.gov/authorities/names/n50067309,http://viaf.org/viaf/124306687,http://viaf.org/viaf/124306687;viaf||http://id.loc.gov/authorities/names/n50067309;lcnaf,,,
taxonomy_term--corporate_body,321,321,en,2021-10-08T20:33:47+00:00,True,Goddard Space Flight Center,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Goddard Space Flight Center,,08723a2d-9483-4185-a741-061117ba79e5,http://id.loc.gov/authorities/names/n80044740,http://viaf.org/viaf/138085257,http://viaf.org/viaf/138085257;viaf||http://id.loc.gov/authorities/names/n80044740;lcnaf,,,
taxonomy_term--corporate_body,322,322,en,2021-10-08T20:33:47+00:00,True,Goucher College,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Goucher College,,e6395fca-ad50-4b5c-b6f8-124e2394c95b,http://id.loc.gov/authorities/names/n50071767,http://viaf.org/viaf/158904642,http://viaf.org/viaf/158904642;viaf||http://id.loc.gov/authorities/names/n50071767;lcnaf,,,
taxonomy_term--corporate_body,323,323,en,2021-10-08T20:33:47+00:00,True,Great Britain. Hydrographic Department,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Great Britain,Hydrographic Department,72e2090a-036d-49b8-a693-895622b2a2e6,http://id.loc.gov/authorities/names/n79043906,http://viaf.org/viaf/151192039,http://viaf.org/viaf/151192039;viaf||http://id.loc.gov/authorities/names/n79043906;lcnaf,,,
taxonomy_term--corporate_body,324,324,en,2021-10-08T20:33:47+00:00,True,"Greater Baltimore Committee, Inc.",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"Greater Baltimore Committee, Inc.",,8916cc66-29b5-43f3-9b6d-d1f609b380b2,http://id.loc.gov/authorities/names/n87860665,http://viaf.org/viaf/263835449,http://viaf.org/viaf/263835449;viaf||http://id.loc.gov/authorities/names/n87860665;lcnaf,,,
taxonomy_term--corporate_body,325,325,en,2021-10-08T20:33:47+00:00,True,Greater Homewood Community Corporation,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Greater Homewood Community Corporation,,f9fc0c0e-d5a3-4b35-ae33-1ec9efa6f325,http://id.loc.gov/authorities/names/no2002095195,http://viaf.org/viaf/151608031,http://viaf.org/viaf/151608031;viaf||http://id.loc.gov/authorities/names/no2002095195;lcnaf,,,
taxonomy_term--corporate_body,326,326,en,2021-10-08T20:33:47+00:00,True,Greenbrier Photography,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Greenbrier Photography,,b7ecd7fa-70fc-4608-aaeb-a0a62eedb7e4,,,,,,
taxonomy_term--corporate_body,327,327,en,2021-10-08T20:33:47+00:00,True,Greystone,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Greystone,,67355eaf-c505-4d24-84b6-da7e34e0b4c7,,,,Location information: New York,,
taxonomy_term--corporate_body,328,328,en,2021-10-08T20:33:47+00:00,True,Greystone Studios Inc.,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Greystone Studios Inc.,,e085365d-d2b8-4424-86d6-7287276a72bf,,,,"Location information: New York City, NY",,
taxonomy_term--corporate_body,329,329,en,2021-10-08T20:33:47+00:00,True,Greystone-Stoller,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Greystone-Stoller,,e6b4c643-3869-4354-bed2-7524062394eb,,,,Location information: New York,,
taxonomy_term--corporate_body,330,330,en,2021-10-08T20:33:47+00:00,True,Greystone. Central News,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Greystone,Central News,629fc8c6-7487-488e-9288-cac0ee37fc43,,,,Location information: New York,,
taxonomy_term--corporate_body,331,331,en,2021-10-08T20:33:47+00:00,True,H. H. Sidman Co.,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,H. H. Sidman Co.,,7816db97-764c-4755-89d3-bad828505d6c,http://id.loc.gov/authorities/names/no2019172956,http://viaf.org/viaf/34157468020622322976,http://id.loc.gov/authorities/names/no2019172956;lcnaf||http://viaf.org/viaf/34157468020622322976;viaf,,,
taxonomy_term--corporate_body,332,332,en,2021-10-08T20:33:47+00:00,True,Hardie Brothers,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Hardie Brothers,,5d12e55b-03f7-49fe-b355-5c58bc89c5b2,,,,Location information: Puerto Rico,,
taxonomy_term--corporate_body,333,333,en,2021-10-08T20:33:47+00:00,True,"Harriet Lane Home (Baltimore, Md.)",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"Harriet Lane Home (Baltimore, Md.)",,0f6477e8-e778-493a-b4c7-3c8a085a6309,http://id.loc.gov/authorities/names/n85244853,http://viaf.org/viaf/143139005,http://viaf.org/viaf/143139005;viaf||http://id.loc.gov/authorities/names/n85244853;lcnaf,,,
taxonomy_term--corporate_body,334,334,en,2021-10-08T20:33:47+00:00,True,Harris & Ewing,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Harris & Ewing,,1ce72897-fa6c-4483-a731-58bae89d16fb,http://id.loc.gov/authorities/names/n88646991,http://viaf.org/viaf/147865168,http://viaf.org/viaf/147865168;viaf||http://id.loc.gov/authorities/names/n88646991;lcnaf,"Location information: Washington, DC",,
taxonomy_term--corporate_body,335,335,en,2021-10-08T20:33:47+00:00,True,"Harry and Jeanette Weinberg Foundation, Inc.",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"Harry and Jeanette Weinberg Foundation, Inc.",,6cca9b46-1068-4f9a-a527-ee03f6e669f2,,http://viaf.org/viaf/317131959,http://viaf.org/viaf/317131959;viaf,,,
taxonomy_term--corporate_body,336,336,en,2021-10-08T20:33:47+00:00,True,Harvard University,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Harvard University,,346f3777-d299-4494-9615-150f88475c92,http://id.loc.gov/authorities/names/n78096930,http://viaf.org/viaf/128987800,http://viaf.org/viaf/128987800;viaf||http://id.loc.gov/authorities/names/n78096930;lcnaf,,,
taxonomy_term--corporate_body,337,337,en,2021-10-08T20:33:47+00:00,True,Haverford College,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Haverford College,,0c1b45d8-4157-42c8-8979-951188a293a5,http://id.loc.gov/authorities/names/n50078129,http://viaf.org/viaf/125160105,http://viaf.org/viaf/125160105;viaf||http://id.loc.gov/authorities/names/n50078129;lcnaf,,,
taxonomy_term--corporate_body,338,338,en,2021-10-08T20:33:47+00:00,True,Hayden Planetarium. Junior Astronomy Club,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Hayden Planetarium,Junior Astronomy Club,36b2d211-bacb-4506-84f5-31807d3cc09f,http://id.loc.gov/authorities/names/n87813981,http://viaf.org/viaf/143161333,http://viaf.org/viaf/143161333;viaf||http://id.loc.gov/authorities/names/n87813981;lcnaf,,,
taxonomy_term--corporate_body,339,339,en,2021-10-08T20:33:47+00:00,True,Hicks photofinishers,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Hicks photofinishers,,e8ce1519-6399-494b-a9ae-534cd1fae555,,,,,,
taxonomy_term--corporate_body,340,340,en,2021-10-08T20:33:47+00:00,True,Hill & Yard,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Hill & Yard,,e71e7e4d-e0af-4f96-9066-8b1c3d87ba05,,,,"Location information: San Jose, CA",,
taxonomy_term--corporate_body,341,341,en,2021-10-08T20:33:47+00:00,True,Hodges Art Gallery,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Hodges Art Gallery,,60a1b143-656a-49c0-ba88-2b6116bad3ce,,,,"Location information: Bristol, TN",,
taxonomy_term--corporate_body,342,342,en,2021-10-08T20:33:47+00:00,True,Holmes I. Mettee Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Holmes I. Mettee Studio,,ca1daf74-b944-4ca1-9a52-ee9afcbb2c53,,,,"Location information: Baltimore, MD",,
taxonomy_term--corporate_body,343,343,en,2021-10-08T20:33:47+00:00,True,Homeier & Clark,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Homeier & Clark,,62e9f42b-4897-41eb-9968-8fbd671a766b,,,,"Location information: Richmond, VA",,
taxonomy_term--corporate_body,344,344,en,2021-10-08T20:33:47+00:00,True,Homewood House Museum (Johns Hopkins University),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Homewood House Museum (Johns Hopkins University),,b54144e2-8411-4414-b0e3-554d0af37a51,http://id.loc.gov/authorities/names/n2004000827,http://viaf.org/viaf/136243272,http://viaf.org/viaf/136243272;viaf||http://id.loc.gov/authorities/names/n2004000827;lcnaf,,,
taxonomy_term--corporate_body,345,345,en,2021-10-08T20:33:47+00:00,True,Honeywell Inc.,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Honeywell Inc.,,9776cd6d-0bb1-40af-84bc-1d8c8bac65b1,http://id.loc.gov/authorities/names/n80013453,http://viaf.org/viaf/151836187,http://viaf.org/viaf/151836187;viaf||http://id.loc.gov/authorities/names/n80013453;lcnaf,,,
taxonomy_term--corporate_body,346,346,en,2021-10-08T20:33:47+00:00,True,Hopkins-Nanjing Center,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Hopkins-Nanjing Center,,9480b27b-a5b1-4dbb-a0f6-20e4c1952462,http://id.loc.gov/authorities/names/n2012016287,http://viaf.org/viaf/233414826,http://viaf.org/viaf/233414826;viaf||http://id.loc.gov/authorities/names/n2012016287;lcnaf,,,
taxonomy_term--corporate_body,347,347,en,2021-10-08T20:33:47+00:00,True,"Horace Mann School (New York, N.Y.)",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,"Horace Mann School (New York, N.Y.)",,9f53fb7d-e7be-44cb-a089-f1987b939e6b,http://id.loc.gov/authorities/names/no2001097239,http://viaf.org/viaf/125419390,http://viaf.org/viaf/125419390;viaf||http://id.loc.gov/authorities/names/no2001097239;lcnaf,,,
taxonomy_term--corporate_body,348,348,en,2021-10-08T20:33:47+00:00,True,Horton Brothers,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Horton Brothers,,2d32f679-739c-4235-8841-e479139f16ad,,,,"Location information: Providence, RI",,
taxonomy_term--corporate_body,349,349,en,2021-10-08T20:33:47+00:00,True,Howard County Public School System (Md.),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Howard County Public School System (Md.),,dad17e2d-766d-4068-a42b-c256059353c1,http://id.loc.gov/authorities/names/n87819547,http://viaf.org/viaf/143161615,http://viaf.org/viaf/143161615;viaf||http://id.loc.gov/authorities/names/n87819547;lcnaf,,,
taxonomy_term--corporate_body,350,350,en,2021-10-08T20:33:47+00:00,True,Hubble Space Telescope (Spacecraft),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Hubble Space Telescope (Spacecraft),,3c01e5b1-da02-4f11-b2e9-09eec6ea9188,http://id.loc.gov/authorities/names/n91011423,http://viaf.org/viaf/121711981,http://viaf.org/viaf/121711981;viaf||http://id.loc.gov/authorities/names/n91011423;lcnaf,,,
taxonomy_term--corporate_body,351,351,en,2021-10-08T20:33:47+00:00,True,Hughes Co.,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Hughes Co.,,397d77c7-0baa-40c3-abff-e6cf8f1a667d,,,,"Location information: Baltimore, MD",,
taxonomy_term--corporate_body,352,352,en,2021-10-08T20:33:47+00:00,True,Human Genome Project,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Human Genome Project,,1aac3e85-3573-4a35-acc7-5c6ce9e23df8,http://id.loc.gov/authorities/names/n88044943,http://viaf.org/viaf/124272354,http://viaf.org/viaf/124272354;viaf||http://id.loc.gov/authorities/names/n88044943;lcnaf,,,
taxonomy_term--corporate_body,353,353,en,2021-10-08T20:33:47+00:00,True,Hutzler's (Firm),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Hutzler's (Firm),,f62a505e-6d04-4429-a94f-6720db063351,http://id.loc.gov/authorities/names/n2006163853,http://viaf.org/viaf/158491358,http://viaf.org/viaf/158491358;viaf||http://id.loc.gov/authorities/names/n2006163853;lcnaf,,,
taxonomy_term--corporate_body,354,354,en,2021-10-08T20:33:47+00:00,True,I. H. L. Gallery,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,I. H. L. Gallery,,fbe0942d-7b99-4adb-82c7-6e41dfb78c4d,,,,"Location information: Philadelphia, PA",,
taxonomy_term--corporate_body,355,355,en,2021-10-08T20:33:47+00:00,True,Institute of Medicine (U.S.),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Institute of Medicine (U.S.),,e0948213-482e-4d95-8ef8-eada2cfaccb4,http://id.loc.gov/authorities/names/n79129181,http://viaf.org/viaf/156984772,http://viaf.org/viaf/156984772;viaf||http://id.loc.gov/authorities/names/n79129181;lcnaf,,,
taxonomy_term--corporate_body,356,356,en,2021-10-08T20:33:47+00:00,True,Interstate Photographers,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,Interstate Photographers,,e0d96c7c-66b1-4651-b3c4-1ae267a283b2,,,,,,
taxonomy_term--corporate_body,357,357,en,2021-10-08T20:33:47+00:00,True,J. C. & S.G. Crabb Phelps Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,J. C. & S.G. Crabb Phelps Studio,,06daa9bd-586b-436d-a6ce-a615348fb37e,,,,,,
