bundle_target_id,bundle_target_type,bundle_target_uuid,changed_value,content_translation_outdated_value,content_translation_source_value,created_value,default_langcode_value,field_access_terms_target_id,field_access_terms_target_type,field_access_terms_target_uuid,field_access_terms_url,field_edited_text_format,field_edited_text_processed,field_edited_text_value,field_file_size_value,field_height_value,field_media_audio_file_description,field_media_audio_file_display,field_media_audio_file_target_id,field_media_audio_file_target_type,field_media_audio_file_target_uuid,field_media_audio_file_url,field_media_document_description,field_media_document_display,field_media_document_target_id,field_media_document_target_type,field_media_document_target_uuid,field_media_document_url,field_media_file_target_id,field_media_file_target_type,field_media_file_target_uuid,field_media_file_url,field_media_image_alt,field_media_image_height,field_media_image_target_id,field_media_image_target_type,field_media_image_target_uuid,field_media_image_title,field_media_image_url,field_media_image_width,field_media_of_target_id,field_media_of_target_type,field_media_of_target_uuid,field_media_of_url,field_media_use_target_id,field_media_use_target_type,field_media_use_target_uuid,field_media_use_url,field_media_video_file_target_id,field_media_video_file_target_type,field_media_video_file_target_uuid,field_media_video_file_url,field_mime_type_value,field_original_name_value,field_restricted_access_value,field_unique_id_value,field_width_value,langcode_value,media_link,mid_value,name_value,path_langcode,revision_created_value,revision_translation_affected_value,revision_user_target_id,revision_user_target_type,revision_user_target_uuid,revision_user_url,status_value,thumbnail_alt,thumbnail_height,thumbnail_target_id,thumbnail_target_type,thumbnail_target_uuid,thumbnail_url,thumbnail_width,uid_target_id,uid_target_type,uid_target_uuid,uid_url,uuid_value,vid_value
file,media_type,de3485ab-688d-46f8-a3da-0c23992cb6d9,2022-03-25T17:15:55+00:00,False,und,2022-03-25T17:15:55+00:00,True,771.0,taxonomy_term,45629e44-ec0c-4356-a4cf-d8d1eb3b354e,/taxonomy/term/771,,,,41.0,,,,,,,,,,,,,,56994.0,file,d4cea518-c621-4097-9e0a-e5a69c8db544,http://digital.library.jhu.edu/system/files/2022-03-25/G3844_B2_P2_1926_B3_c1_GEO.tfw,,,,,,,,,15595,node,4772cee3-0a37-4ee1-a3a3-3e3f2c350967,/node/15595,16,taxonomy_term,ff9668e8-cef1-41ae-84b6-a0c6b6578032,/taxonomy/term/16,,,,,application/octet-stream,G_3844_B3P2_1926_B3_GEO.tfw,False,bf2840b6-70a2-4b7d-9214-8ec13b6332a3,,en,https://digital.library.jhu.edu/node/15595/media?_format=json,54783,G3844_B2_P2_1926_B3_c1_GEO.tfw,,2022-03-25T17:15:55+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,870d2557-48c6-4fd0-9846-58d5f373a366,54783
file,media_type,de3485ab-688d-46f8-a3da-0c23992cb6d9,2022-03-25T17:15:55+00:00,False,und,2022-03-25T17:15:55+00:00,True,771.0,taxonomy_term,45629e44-ec0c-4356-a4cf-d8d1eb3b354e,/taxonomy/term/771,,,,42.0,,,,,,,,,,,,,,56995.0,file,e1406112-0275-41b2-b32b-f76dfa77cb8e,http://digital.library.jhu.edu/system/files/2022-03-25/G3844_B2_1893_c1_GEO.tfw,,,,,,,,,16429,node,4f5bef5b-a9dd-44cc-b19f-de576ce9a6e4,/node/16429,16,taxonomy_term,ff9668e8-cef1-41ae-84b6-a0c6b6578032,/taxonomy/term/16,,,,,application/octet-stream,31151021522051_GEO.tfw,False,7103abbe-aac8-497c-9c02-480f57be8794,,en,https://digital.library.jhu.edu/node/16429/media?_format=json,54784,G3844_B2_1893_c1_GEO.tfw,,2022-03-25T17:15:55+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,d707f4f6-871b-46e8-a942-06e20d39ac28,54784
file,media_type,de3485ab-688d-46f8-a3da-0c23992cb6d9,2022-03-25T17:15:55+00:00,False,und,2022-03-25T17:15:55+00:00,True,771.0,taxonomy_term,45629e44-ec0c-4356-a4cf-d8d1eb3b354e,/taxonomy/term/771,,,,38.0,,,,,,,,,,,,,,56997.0,file,1cfe43f9-416d-49be-93a6-5458696b9bf8,http://digital.library.jhu.edu/system/files/2022-03-25/G3844_B2_1888_R4_c1_GEO.tfw,,,,,,,,,16758,node,996927ea-8833-4044-a37c-638046f17290,/node/16758,16,taxonomy_term,ff9668e8-cef1-41ae-84b6-a0c6b6578032,/taxonomy/term/16,,,,,application/octet-stream,RIPPEY_S_GEO.tfw,False,6178986c-8d5c-4552-8018-0ae8172da464,,en,https://digital.library.jhu.edu/node/16758/media?_format=json,54786,G3844_B2_1888_R4_c1_GEO.tfw,,2022-03-25T17:15:55+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,b9702420-023c-40fe-83f3-33b032bec0d6,54786
file,media_type,de3485ab-688d-46f8-a3da-0c23992cb6d9,2022-03-25T17:15:55+00:00,False,und,2022-03-25T17:15:55+00:00,True,771.0,taxonomy_term,45629e44-ec0c-4356-a4cf-d8d1eb3b354e,/taxonomy/term/771,,,,38.0,,,,,,,,,,,,,,56998.0,file,d85501de-d2a0-4dea-b8f5-344855a1aba2,http://digital.library.jhu.edu/system/files/2022-03-25/G3844_B2_1886_W4_c1_GEO.tfw,,,,,,,,,16828,node,56295c8c-eb08-463a-89d9-2fc74feb30d5,/node/16828,16,taxonomy_term,ff9668e8-cef1-41ae-84b6-a0c6b6578032,/taxonomy/term/16,,,,,application/octet-stream,Weishampel1886_GEO.tfw,False,9fb70119-8c5e-44da-953c-0da481d609a9,,en,https://digital.library.jhu.edu/node/16828/media?_format=json,54787,G3844_B2_1886_W4_c1_GEO.tfw,,2022-03-25T17:15:55+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,357d4d83-ee41-402b-b98a-8bbaf51ce4b7,54787
file,media_type,de3485ab-688d-46f8-a3da-0c23992cb6d9,2022-03-25T17:15:55+00:00,False,und,2022-03-25T17:15:55+00:00,True,771.0,taxonomy_term,45629e44-ec0c-4356-a4cf-d8d1eb3b354e,/taxonomy/term/771,,,,42.0,,,,,,,,,,,,,,56999.0,file,08c694d9-3e8b-4eb5-acd2-43256823255b,http://digital.library.jhu.edu/system/files/2022-03-25/G3844_B2_1872_H7_c1_GEO.tfw,,,,,,,,,16832,node,7cac9e57-0e38-40f7-aa2b-9b59d3a1cbb7,/node/16832,16,taxonomy_term,ff9668e8-cef1-41ae-84b6-a0c6b6578032,/taxonomy/term/16,,,,,application/octet-stream,BALTIMORE THE LIVERPOOL OF AMERICA_GEO.tfw,False,40311526-6356-4df9-8251-5bf63eaf8002,,en,https://digital.library.jhu.edu/node/16832/media?_format=json,54788,G3844_B2_1872_H7_c1_GEO.tfw,,2022-03-25T17:15:55+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,51815244-95af-448d-af55-3e04c342d6e2,54788
file,media_type,de3485ab-688d-46f8-a3da-0c23992cb6d9,2022-03-25T17:15:55+00:00,False,und,2022-03-25T17:15:55+00:00,True,771.0,taxonomy_term,45629e44-ec0c-4356-a4cf-d8d1eb3b354e,/taxonomy/term/771,,,,44.0,,,,,,,,,,,,,,57001.0,file,6a175181-2d16-48e7-8dbc-6457e13dd572,http://digital.library.jhu.edu/system/files/2022-03-25/G3844_B2_1851_V2_c1_GEO.tfw,,,,,,,,,16855,node,6817b749-409d-4430-be49-5641886748ce,/node/16855,16,taxonomy_term,ff9668e8-cef1-41ae-84b6-a0c6b6578032,/taxonomy/term/16,,,,,application/octet-stream,NEFF1851_GEO.tfw,False,fb6f8b4e-dd7a-4f70-9856-6906da244e50,,en,https://digital.library.jhu.edu/node/16855/media?_format=json,54790,G3844_B2_1851_V2_c1_GEO.tfw,,2022-03-25T17:15:55+00:00,True,,,,,True,,,530,file,5da57c25-1943-4f4c-b0c7-f1076ac4cfd7,http://digital.library.jhu.edu/sites/default/files/media-icons/generic/generic.png,,534,user,dfa33910-e475-482d-9fb2-7c268bc2ee7b,/user/534,846f58de-8348-448e-ba51-6f15cc8e7995,54790
